Index,ClassId,Split
9880,16,train
9881,1,train
9882,1,train
9883,3,train
9884,35,train
9885,33,train
9886,24,train
9887,18,train
9888,3,train
9889,20,train
9890,17,train
9891,10,train
9892,26,train
9893,2,train
9894,1,train
9895,3,train
9896,9,train
9897,18,train
9898,21,train
9899,17,train
9900,1,train
9901,13,train
9902,26,train
9903,8,train
9904,8,train
9905,36,train
9906,7,train
9907,35,train
9908,13,train
9909,11,train
9910,12,train
9911,27,train
9912,9,train
9913,8,train
9914,18,train
9915,11,train
9916,7,train
9917,25,train
9918,31,train
9919,6,train
9920,9,train
9921,16,train
9922,30,train
9923,7,train
9924,6,train
9925,25,train
9926,13,train
9927,3,train
9928,26,train
9929,2,train
9930,12,train
9931,8,train
9932,40,train
9933,1,train
9934,25,train
9935,29,train
9936,13,train
9937,21,train
9938,25,train
9939,13,train
9940,7,train
9941,36,train
9942,9,train
9943,14,train
9944,1,train
9945,12,train
9946,1,train
9947,8,train
9948,16,train
9949,11,train
9950,10,train
9951,26,train
9952,8,train
9953,24,train
9954,1,train
9955,2,train
9956,3,train
9957,22,train
9958,9,train
9959,7,train
9960,10,train
9961,14,train
9962,31,train
9963,38,train
9964,17,train
9965,38,train
9966,8,train
9967,28,train
9968,4,train
9969,33,train
9970,1,train
9971,35,train
9972,4,train
9973,28,train
9974,10,train
9975,1,train
9976,38,train
9977,25,train
9978,18,train
9979,42,train
9980,7,train
9981,14,train
9982,18,train
9983,13,train
9984,18,train
9985,9,train
9986,25,train
9987,40,train
9988,24,train
9989,5,train
9990,1,train
9991,25,train
9992,4,train
9993,3,train
9994,2,train
9995,3,train
9996,10,train
9997,41,train
9998,39,train
9999,35,train
10000,4,train
10001,2,train
10002,4,train
10003,11,train
10004,5,train
10005,36,train
10006,10,train
10007,31,train
10008,5,train
10009,18,train
10010,12,train
10011,4,train
10012,2,train
10013,4,train
10014,42,train
10015,33,train
10016,2,train
10017,18,train
10018,1,train
10019,3,train
10020,1,train
10021,28,train
10022,11,train
10023,1,train
10024,8,train
10025,1,train
10026,2,train
10027,23,train
10028,25,train
10029,5,train
10030,31,train
10031,4,train
10032,4,train
10033,31,train
10034,5,train
10035,17,train
10036,19,train
10037,31,train
10038,13,train
10039,0,train
10040,38,train
10041,11,train
10042,38,train
10043,30,train
10044,1,train
10045,1,train
10046,38,train
10047,10,train
10048,39,train
10049,14,train
10050,5,train
10051,18,train
10052,40,train
10053,5,train
10054,9,train
10055,1,train
10056,35,train
10057,38,train
10058,9,train
10059,26,train
10060,10,train
10061,14,train
10062,32,train
10063,1,train
10064,7,train
10065,21,train
10066,9,train
10067,25,train
10068,9,train
10069,21,train
10070,3,train
10071,2,train
10072,1,train
10073,12,train
10074,10,train
10075,30,train
10076,33,train
10077,17,train
10078,9,train
10079,4,train
10080,17,train
10081,38,train
10082,31,train
10083,33,train
10084,17,train
10085,7,train
10086,1,train
10087,38,train
10088,37,train
10089,12,train
10090,12,train
10091,7,train
10092,3,train
10093,5,train
10094,5,train
10095,9,train
10096,4,train
10097,12,train
10098,3,train
10099,10,train
10100,38,train
10101,3,train
10102,24,train
10103,8,train
10104,11,train
10105,11,train
10106,1,train
10107,5,train
10108,5,train
10109,15,train
10110,2,train
10111,13,train
10112,13,train
10113,8,train
10114,10,train
10115,10,train
10116,3,train
10117,4,train
10118,4,train
10119,2,train
10120,2,train
10121,3,train
10122,5,train
10123,5,train
10124,29,train
10125,31,train
10126,34,train
10127,14,train
10128,16,train
10129,35,train
10130,5,train
10131,6,train
10132,10,train
10133,4,train
10134,35,train
10135,10,train
10136,9,train
10137,30,train
10138,38,train
10139,17,train
10140,25,train
10141,34,train
10142,0,train
10143,12,train
10144,5,train
10145,5,train
10146,4,train
10147,13,train
10148,35,train
10149,13,train
10150,7,train
10151,25,train
10152,19,train
10153,24,train
10154,40,train
10155,5,train
10156,31,train
10157,2,train
10158,12,train
10159,8,train
10160,35,train
10161,4,train
10162,33,train
10163,11,train
10164,13,train
10165,11,train
10166,25,train
10167,18,train
10168,15,train
10169,40,train
10170,2,train
10171,2,train
10172,7,train
10173,13,train
10174,35,train
10175,32,train
10176,10,train
10177,1,train
10178,9,train
10179,13,train
10180,25,train
10181,38,train
10182,42,train
10183,13,train
10184,14,train
10185,5,train
10186,13,train
10187,35,train
10188,7,train
10189,15,train
10190,25,train
10191,12,train
10192,13,train
10193,3,train
10194,13,train
10195,8,train
10196,35,train
10197,12,train
10198,8,train
10199,7,train
10200,33,train
10201,10,train
10202,28,train
10203,26,train
10204,30,train
10205,7,train
10206,3,train
10207,7,train
10208,1,train
10209,35,train
10210,35,train
10211,8,train
10212,16,train
10213,2,train
10214,18,train
10215,12,train
10216,4,train
10217,1,train
10218,40,train
10219,6,train
10220,28,train
10221,42,train
10222,28,train
10223,10,train
10224,10,train
10225,27,train
10226,26,train
10227,23,train
10228,38,train
10229,12,train
10230,34,train
10231,15,train
10232,1,train
10233,1,train
10234,35,train
10235,23,train
10236,9,train
10237,11,train
10238,13,train
10239,7,train
10240,13,train
10241,20,train
10242,26,train
10243,4,train
10244,1,train
10245,3,train
10246,11,train
10247,34,train
10248,31,train
10249,3,train
10250,24,train
10251,12,train
10252,9,train
10253,37,train
10254,25,train
10255,39,train
10256,13,train
10257,18,train
10258,5,train
10259,13,train
10260,19,train
10261,5,train
10262,10,train
10263,17,train
10264,5,train
10265,9,train
10266,2,train
10267,7,train
10268,16,train
10269,41,train
10270,30,train
10271,0,train
10272,14,train
10273,38,train
10274,1,train
10275,35,train
10276,38,train
10277,38,train
10278,24,train
10279,3,train
10280,2,train
10281,31,train
10282,25,train
10283,3,train
10284,26,train
10285,9,train
10286,12,train
10287,3,train
10288,17,train
10289,21,train
10290,13,train
10291,9,train
10292,35,train
10293,38,train
10294,13,train
10295,1,train
10296,13,train
10297,11,train
10298,18,train
10299,3,train
10300,24,train
10301,20,train
10302,20,train
10303,5,train
10304,4,train
10305,2,train
10306,34,train
10307,9,train
10308,1,train
10309,23,train
10310,11,train
10311,5,train
10312,2,train
10313,36,train
10314,17,train
10315,8,train
10316,38,train
10317,25,train
10318,2,train
10319,14,train
10320,17,train
10321,38,train
10322,38,train
10323,26,train
10324,3,train
10325,10,train
10326,22,train
10327,30,train
10328,1,train
10329,1,train
10330,29,train
10331,4,train
10332,17,train
10333,3,train
10334,34,train
10335,5,train
10336,10,train
10337,1,train
10338,32,train
10339,10,train
10340,11,train
10341,10,train
10342,1,train
10343,5,train
10344,29,train
10345,10,train
10346,11,train
10347,13,train
10348,14,train
10349,40,train
10350,4,train
10351,17,train
10352,10,train
10353,35,train
10354,1,train
10355,4,train
10356,31,train
10357,18,train
10358,38,train
10359,5,train
10360,4,train
10361,38,train
10362,39,train
10363,9,train
10364,12,train
10365,4,train
10366,10,train
10367,25,train
10368,10,train
10369,22,train
10370,13,train
10371,5,train
10372,8,train
10373,7,train
10374,12,train
10375,42,train
10376,14,train
10377,1,train
10378,23,train
10379,1,train
10380,31,train
10381,3,train
10382,9,train
10383,38,train
10384,1,train
10385,10,train
10386,3,train
10387,38,train
10388,1,train
10389,3,train
10390,13,train
10391,5,train
10392,30,train
10393,4,train
10394,3,train
10395,9,train
10396,35,train
10397,18,train
10398,3,train
10399,7,train
10400,35,train
10401,5,train
10402,31,train
10403,26,train
10404,31,train
10405,3,train
10406,25,train
10407,13,train
10408,10,train
10409,2,train
10410,3,train
10411,2,train
10412,3,train
10413,16,train
10414,2,train
10415,1,train
10416,26,train
10417,5,train
10418,10,train
10419,12,train
10420,4,train
10421,10,train
10422,28,train
10423,7,train
10424,34,train
10425,18,train
10426,25,train
10427,8,train
10428,36,train
10429,15,train
10430,34,train
10431,3,train
10432,9,train
10433,7,train
10434,8,train
10435,14,train
10436,12,train
10437,13,train
10438,2,train
10439,14,train
10440,15,train
10441,5,train
10442,13,train
10443,5,train
10444,38,train
10445,8,train
10446,4,train
10447,14,train
10448,33,train
10449,33,train
10450,2,train
10451,30,train
10452,28,train
10453,30,train
10454,23,train
10455,8,train
10456,7,train
10457,4,train
10458,12,train
10459,10,train
10460,7,train
10461,28,train
10462,31,train
10463,41,train
10464,17,train
10465,4,train
10466,12,train
10467,18,train
10468,12,train
10469,2,train
10470,20,train
10471,34,train
10472,25,train
10473,4,train
10474,10,train
10475,18,train
10476,10,train
10477,38,train
10478,10,train
10479,1,train
10480,23,train
10481,34,train
10482,11,train
10483,13,train
10484,4,train
10485,8,train
10486,20,train
10487,5,train
10488,38,train
10489,12,train
10490,30,train
10491,33,train
10492,15,train
10493,24,train
10494,6,train
10495,23,train
10496,14,train
10497,30,train
10498,12,train
10499,2,train
10500,28,train
10501,25,train
10502,9,train
10503,25,train
10504,37,train
10505,12,train
10506,33,train
10507,6,train
10508,2,train
10509,12,train
10510,12,train
10511,7,train
10512,39,train
10513,18,train
10514,25,train
10515,38,train
10516,38,train
10517,11,train
10518,11,train
10519,10,train
10520,11,train
10521,32,train
10522,8,train
10523,9,train
10524,38,train
10525,9,train
10526,17,train
10527,11,train
10528,11,train
10529,14,train
10530,7,train
10531,6,train
10532,15,train
10533,12,train
10534,10,train
10535,11,train
10536,32,train
10537,5,train
10538,5,train
10539,3,train
10540,1,train
10541,33,train
10542,0,train
10543,13,train
10544,13,train
10545,17,train
10546,11,train
10547,4,train
10548,4,train
10549,17,train
10550,13,train
10551,5,train
10552,33,train
10553,35,train
10554,10,train
10555,26,train
10556,4,train
10557,1,train
10558,30,train
10559,26,train
10560,13,train
10561,40,train
10562,40,train
10563,39,train
10564,10,train
10565,11,train
10566,11,train
10567,11,train
10568,10,train
10569,3,train
10570,23,train
10571,31,train
10572,18,train
10573,8,train
10574,1,train
10575,13,train
10576,13,train
10577,4,train
10578,12,train
10579,13,train
10580,35,train
10581,12,train
10582,1,train
10583,2,train
10584,28,train
10585,36,train
10586,13,train
10587,11,train
10588,35,train
10589,2,train
10590,38,train
10591,3,train
10592,11,train
10593,12,train
10594,38,train
10595,8,train
10596,4,train
10597,14,train
10598,22,train
10599,13,train
10600,23,train
10601,33,train
10602,13,train
10603,33,train
10604,18,train
10605,2,train
10606,23,train
10607,2,train
10608,17,train
10609,36,train
10610,18,train
10611,3,train
10612,9,train
10613,25,train
10614,10,train
10615,3,train
10616,3,train
10617,10,train
10618,38,train
10619,13,train
10620,36,train
10621,40,train
10622,10,train
10623,37,train
10624,12,train
10625,12,train
10626,15,train
10627,1,train
10628,8,train
10629,38,train
10630,10,train
10631,33,train
10632,1,train
10633,2,train
10634,13,train
10635,38,train
10636,5,train
10637,26,train
10638,33,train
10639,18,train
10640,4,train
10641,13,train
10642,2,train
10643,18,train
10644,8,train
10645,25,train
10646,2,train
10647,41,train
10648,9,train
10649,13,train
10650,11,train
10651,26,train
10652,3,train
10653,4,train
10654,28,train
10655,27,train
10656,36,train
10657,13,train
10658,30,train
10659,11,train
10660,5,train
10661,11,train
10662,30,train
10663,12,train
10664,17,train
10665,10,train
10666,35,train
10667,12,train
10668,37,train
10669,8,train
10670,38,train
10671,5,train
10672,31,train
10673,42,train
10674,12,train
10675,33,train
10676,11,train
10677,1,train
10678,35,train
10679,38,train
10680,38,train
10681,7,train
10682,35,train
10683,10,train
10684,17,train
10685,1,train
10686,2,train
10687,1,train
10688,21,train
10689,30,train
10690,38,train
10691,25,train
10692,32,train
10693,11,train
10694,20,train
10695,14,train
10696,14,train
10697,18,train
10698,42,train
10699,5,train
10700,17,train
10701,38,train
10702,3,train
10703,10,train
10704,7,train
10705,1,train
10706,13,train
10707,10,train
10708,5,train
10709,12,train
10710,31,train
10711,6,train
10712,5,train
10713,8,train
10714,7,train
10715,23,train
10716,10,train
10717,10,train
10718,41,train
10719,3,train
10720,41,train
10721,38,train
10722,15,train
10723,25,train
10724,14,train
10725,14,train
10726,23,train
10727,2,train
10728,18,train
10729,11,train
10730,2,train
10731,7,train
10732,10,train
10733,10,train
10734,12,train
10735,10,train
10736,35,train
10737,13,train
10738,18,train
10739,38,train
10740,26,train
10741,9,train
10742,24,train
10743,29,train
10744,13,train
10745,36,train
10746,3,train
10747,7,train
10748,1,train
10749,10,train
10750,10,train
10751,35,train
10752,6,train
10753,6,train
10754,14,train
10755,38,train
10756,40,train
10757,31,train
10758,26,train
10759,1,train
10760,4,train
10761,38,train
10762,25,train
10763,1,train
10764,5,train
10765,11,train
10766,12,train
10767,17,train
10768,16,train
10769,22,train
10770,17,train
10771,38,train
10772,14,train
10773,5,train
10774,10,train
10775,40,train
10776,4,train
10777,34,train
10778,17,train
10779,12,train
10780,38,train
10781,2,train
10782,18,train
10783,31,train
10784,24,train
10785,25,train
10786,31,train
10787,32,train
10788,33,train
10789,31,train
10790,22,train
10791,2,train
10792,2,train
10793,10,train
10794,4,train
10795,3,train
10796,2,train
10797,41,train
10798,17,train
10799,11,train
10800,7,train
10801,7,train
10802,10,train
10803,13,train
10804,8,train
10805,5,train
10806,1,train
10807,20,train
10808,16,train
10809,13,train
10810,1,train
10811,13,train
10812,6,train
10813,17,train
10814,1,train
10815,13,train
10816,9,train
10817,12,train
10818,17,train
10819,33,train
10820,1,train
10821,33,train
10822,26,train
10823,21,train
10824,9,train
10825,7,train
10826,13,train
10827,1,train
10828,1,train
10829,23,train
10830,38,train
10831,2,train
10832,2,train
10833,10,train
10834,26,train
10835,33,train
10836,3,train
10837,32,train
10838,11,train
10839,18,train
10840,1,train
10841,2,train
10842,7,train
10843,38,train
10844,1,train
10845,13,train
10846,31,train
10847,13,train
10848,18,train
10849,18,train
10850,8,train
10851,12,train
10852,25,train
10853,35,train
10854,12,train
10855,25,train
10856,17,train
10857,8,train
10858,13,train
10859,35,train
10860,13,train
10861,31,train
10862,17,train
10863,19,train
10864,24,train
10865,12,train
10866,9,train
10867,32,train
10868,13,train
10869,4,train
10870,38,train
10871,26,train
10872,38,train
10873,36,train
10874,24,train
10875,7,train
10876,35,train
10877,3,train
10878,11,train
10879,36,train
10880,36,train
10881,15,train
10882,31,train
10883,7,train
10884,2,train
10885,42,train
10886,37,train
10887,23,train
10888,22,train
10889,41,train
10890,30,train
10891,9,train
10892,8,train
10893,10,train
10894,15,train
10895,10,train
10896,28,train
10897,31,train
10898,17,train
10899,21,train
10900,12,train
10901,7,train
10902,6,train
10903,42,train
10904,4,train
10905,32,train
10906,28,train
10907,1,train
10908,32,train
10909,5,train
10910,35,train
10911,2,train
10912,35,train
10913,12,train
10914,8,train
10915,25,train
10916,17,train
10917,18,train
10918,23,train
10919,15,train
10920,4,train
10921,38,train
10922,8,train
10923,2,train
10924,10,train
10925,5,train
10926,10,train
10927,39,train
10928,13,train
10929,12,train
10930,38,train
10931,9,train
10932,4,train
10933,26,train
10934,23,train
10935,33,train
10936,35,train
10937,25,train
10938,9,train
10939,11,train
10940,35,train
10941,24,train
10942,7,train
10943,23,train
10944,26,train
10945,34,train
10946,12,train
10947,10,train
10948,12,train
10949,9,train
10950,35,train
10951,16,train
10952,12,train
10953,18,train
10954,14,train
10955,29,train
10956,21,train
10957,28,train
10958,5,train
10959,1,train
10960,20,train
10961,1,train
10962,11,train
10963,5,train
10964,40,train
10965,14,train
10966,8,train
10967,1,train
10968,4,train
10969,17,train
10970,14,train
10971,22,train
10972,22,train
10973,12,train
10974,9,train
10975,38,train
10976,9,train
10977,4,train
10978,2,train
10979,4,train
10980,10,train
10981,4,train
10982,12,train
10983,13,train
10984,31,train
10985,19,train
10986,14,train
10987,3,train
10988,8,train
10989,30,train
10990,8,train
10991,12,train
10992,2,train
10993,2,train
10994,17,train
10995,33,train
10996,9,train
10997,2,train
10998,41,train
10999,13,train
11000,5,train
11001,2,train
11002,10,train
11003,12,train
11004,13,train
11005,10,train
11006,38,train
11007,31,train
11008,25,train
11009,18,train
11010,35,train
11011,17,train
11012,33,train
11013,25,train
11014,3,train
11015,25,train
11016,4,train
11017,38,train
11018,16,train
11019,23,train
11020,17,train
11021,10,train
11022,2,train
11023,21,train
11024,18,train
11025,35,train
11026,7,train
11027,25,train
11028,25,train
11029,29,train
11030,12,train
11031,1,train
11032,29,train
11033,5,train
11034,8,train
11035,38,train
11036,3,train
11037,18,train
11038,17,train
11039,17,train
11040,4,train
11041,11,train
11042,31,train
11043,6,train
11044,17,train
11045,3,train
11046,5,train
11047,13,train
11048,1,train
11049,31,train
11050,22,train
11051,4,train
11052,35,train
11053,15,train
11054,15,train
11055,41,train
11056,23,train
11057,18,train
11058,4,train
11059,17,train
11060,30,train
11061,40,train
11062,1,train
11063,8,train
11064,38,train
11065,23,train
11066,14,train
11067,10,train
11068,25,train
11069,13,train
11070,26,train
11071,3,train
11072,10,train
11073,18,train
11074,3,train
11075,33,train
11076,7,train
11077,6,train
11078,38,train
11079,40,train
11080,18,train
11081,26,train
11082,4,train
11083,38,train
11084,1,train
11085,1,train
11086,2,train
11087,8,train
11088,30,train
11089,3,train
11090,7,train
11091,38,train
11092,2,train
11093,38,train
11094,4,train
11095,13,train
11096,5,train
11097,2,train
11098,25,train
11099,30,train
11100,38,train
11101,2,train
11102,35,train
